order_id,product_id,add_to_cart_order,reordered
1921432,2720,4,0
1116473,10912,10,0
2989627,49683,8,1
1080669,21137,2,1
2282995,14477,5,0
2779778,26736,4,0
760418,39928,7,1
742151,10939,4,0
613720,39501,12,0
215616,40910,5,1
1669931,29447,3,1
1401379,13536,6,0
2736376,41483,1,0
3230889,47209,14,1
281891,27966,7,1
2931015,9092,17,0
1819808,8671,13,1
2670682,43122,16,1
1925895,952,13,0
3141678,47766,2,1
1850955,2210,15,1
3218311,32707,7,0
1568479,44396,24,0
2423994,44683,1,0
2431404,30391,10,1
155723,44912,33,0
2689696,46779,1,1
3065981,23165,5,0
1800291,4138,17,1
668226,23049,8,1
2605494,24852,10,1
2865694,31950,9,0
1040045,45007,1,0
1302978,29487,1,1
3275276,34005,7,0
524853,13176,3,1
2959199,28745,4,1
1193355,13176,2,1
2791848,47209,12,1
1445954,32655,8,1
3144958,557,4,1
991110,18288,13,1
1702659,43011,19,0
3376528,42637,4,1
611790,481,6,0
2606869,31526,37,0
3146223,15125,8,0
1714364,49683,26,1
1796011,38241,6,1
1495481,20738,2,0
701552,16560,10,0
3219842,46453,7,0
2031131,30169,33,0
2760434,30597,5,0
1722662,44632,5,1
684513,11432,17,1
3272549,49520,20,0
1156559,28199,14,1
1697772,21903,5,1
2326370,48140,7,0
1841543,46620,5,1
328084,47766,6,1
1532368,31857,8,1
2326136,36259,1,0
1757792,24184,10,1
1946404,26955,10,1
1416256,311,9,1
1402470,29500,2,1
1541424,45321,5,0
2383567,24852,2,0
218143,13176,6,1
1976456,39409,1,0
1533169,38200,4,1
1447301,39984,4,0
2390887,10933,6,0
1745401,28156,12,1
1215642,21653,15,0
1130777,28384,2,1
1917565,13819,10,1
847385,40772,2,0
2601941,24759,5,1
468855,24765,16,0
2040186,13032,13,0
1311149,21288,3,1
3050181,34466,8,1
819136,12312,2,0
1150754,26209,17,0
1248310,24221,4,0
1981474,4920,2,1
2968005,6724,12,0
1118483,4428,8,1
3079295,13113,24,0
2655801,37156,3,0
479704,12017,14,0
3254493,33787,4,1
2568444,41679,9,0
1054505,38241,10,0
3288421,22627,3,0
638010,25197,18,1
1815922,44233,4,1
1822015,46931,10,0
1875460,24852,5,1
2906630,31372,23,0
2944969,20779,8,1
1712512,42615,8,0
2517732,35951,3,1
1798383,11782,2,1
263373,43713,5,0
2196187,5244,81,0
1048734,31683,10,0
297545,35233,7,0
2532445,16020,9,1
581052,8670,7,0
161431,35672,20,1
2653855,26893,1,1
1769489,10685,1,1
3153186,5918,6,0
282495,47209,2,1
725318,39485,7,1
709990,47626,3,1
3106148,42888,5,0
1063778,20286,8,0
3151512,5025,2,1
2265628,11878,13,0
1286536,38720,7,1
2348310,46886,14,0
859975,20919,8,0
22882,38273,16,1
2163976,5652,26,1
2681921,41220,5,0
1973945,18090,9,1
2750354,19376,37,1
196812,47759,8,0
3097491,2087,22,0
3300803,16696,8,0
1765649,14875,3,1
1232487,28757,5,1
1066714,12606,2,1
1763876,6987,17,0
2412942,7518,2,1
895004,21618,5,1
883312,30776,1,1
2580301,37135,8,0
1070007,27521,16,1
1458240,24818,5,0
2923966,18465,12,1
2305081,6873,5,1
42476,32566,1,1
3010196,40723,4,1
1787690,6187,3,0
2181445,25852,10,1
2296426,20168,24,1
3020431,20887,6,0
544243,36117,3,1
1715537,28427,1,0
1308581,27086,7,1
2614917,18811,5,0
1641173,31985,4,1
333755,27548,3,1
1676550,32460,7,1
972564,34660,5,1
3303062,44146,35,0
955849,34243,4,1
1442390,25890,1,0
722841,24933,4,0
1943236,11440,15,1
3192327,15392,5,0
1352799,28999,10,0
1435628,27179,10,0
801594,27966,5,0
104058,24964,3,0
951492,12419,13,0
391892,19057,1,1
1699150,26177,7,1
504720,28465,4,1
955874,7863,6,0
3152587,31562,6,1
1338035,18908,19,1
342249,8193,9,0
3217463,10749,18,1
1932639,35221,4,1
1612220,45066,17,0
2031701,46667,6,0
1457961,31378,10,0
2115479,41290,9,0
42975,26800,4,0
3367690,24852,3,1
1115707,33731,1,1
2161567,40292,9,1
1231828,14573,25,1
2606963,39993,23,1
2155722,42941,1,0
1658225,36764,3,1
1156994,21225,4,0
590241,8424,10,0
444004,42966,1,1
1608107,30391,12,1
1630341,17223,3,1
513803,46639,2,1
267737,33793,5,0
1382764,33569,14,0
2932442,26209,9,0
1512076,46969,3,0
590448,8242,11,1
1429070,812,12,0
1724305,6975,25,1
3174297,25952,3,0
2361498,28204,20,1
2466310,19037,5,0
3026792,19156,4,1
2496639,42139,7,1
2980360,20995,8,1
1865726,9080,2,0
674621,41390,13,0
88914,11845,25,1
1501445,16560,23,0
2082186,15613,5,0
1732659,33401,20,1
193677,47209,5,1
3041610,43772,4,0
2229214,7314,2,0
2156786,21137,5,0
3101474,37710,3,1
1480922,41220,8,1
1875782,5750,8,1
887324,35951,5,0
1935247,27156,18,1
2565571,29871,10,0
3332895,48628,9,1
404712,24852,2,1
1553279,3283,5,1
769123,18987,20,0
2166163,26384,1,1
2714082,48104,36,0
439020,46923,17,0
919551,31589,20,0
1402952,6340,5,0
2833000,11131,4,1
3018954,14719,12,0
366790,18531,1,0
1834850,34358,17,1
1534678,22035,3,1
2194973,17794,11,1
2176140,24190,2,1
1012353,34287,6,1
1801910,2535,18,1
466128,46676,2,1
479132,12962,6,1
2945082,49235,7,1
2328380,18288,3,0
43413,9666,11,1
2372361,5808,8,1
493135,45007,5,1
2624790,6003,3,0
688855,11121,3,0
3234346,16290,1,0
1201673,47626,4,1
2191401,6366,5,0
3168791,8006,5,0
3277468,8025,3,0
1815637,4274,5,0
1452679,15902,7,1
3403311,26209,5,0
345326,8277,20,1
2971834,22963,2,1
103564,21938,5,1
2712755,19678,8,1
165963,48551,13,1
1852978,47866,4,0
3302965,43086,8,1
57810,44204,19,0
3396599,13879,10,0
2629451,34208,16,1
3094518,26369,2,0
394096,8930,3,1
1496725,21573,5,1
109293,11576,13,0
930985,45948,4,1
455774,42585,5,1
2482240,12130,8,0
2065571,43352,1,1
3015644,5322,3,1
2792079,17526,2,1
760426,44572,1,1
703443,21616,1,1
2743748,43154,4,1
1156563,24852,2,1
1830728,17628,1,1
766040,18027,4,1
3228704,39180,7,1
1021221,47626,8,1
1076547,39721,6,1
2307230,40593,3,1
1628964,31927,9,0
1938679,7361,1,1
1624227,44632,3,1
717085,21461,13,1
1235884,45664,2,0
2036288,4210,1,1
808073,9339,7,0
2598847,8193,6,0
688833,35855,17,0
1902820,44948,8,1
1287548,6184,5,1
669319,12888,14,0
2702788,7021,13,1
3365304,33178,3,1
625072,33407,1,0
2936795,20995,5,0
1672257,20345,3,1
1272259,7559,8,1
478462,44359,7,1
1491569,28527,42,0
485798,38127,21,1
2426975,25713,4,0
460470,16896,2,1
567839,6046,3,0
3131124,5450,3,1
21869,15424,7,1
864184,34648,18,0
2766184,27104,12,1
2981011,19348,6,1
2856909,5782,14,0
2609765,9808,6,0
126053,7948,15,0
3132537,48171,19,0
154619,7982,3,0
1553755,21417,11,0
834095,15005,4,1
2779388,5077,17,0
260218,18234,8,1
966791,21982,2,1
1465062,42102,1,1
2127093,13575,2,1
3178873,7021,8,0
151115,17419,7,1
618187,13380,3,0
2484700,9390,3,1
3210118,6155,16,1
847903,21170,7,1
335215,20691,29,0
2526307,23645,14,0
3251865,24056,11,1
789539,8859,8,0
1189201,3601,1,0
1471008,48007,6,0
2157861,36865,15,1
2414145,21616,8,1
2638328,42551,13,1
906637,23117,4,0
7072,21927,8,1
132344,36550,22,0
1147181,32655,2,1
1347144,1957,2,0
2028535,35738,7,0
1766990,8774,2,0
1449447,34358,3,1
964520,42736,4,1
1096990,890,24,0
492363,21795,15,0
2468810,4347,12,0
72647,24221,5,1
2416412,38553,3,0
1423105,11520,6,1
306877,17829,19,1
755365,3765,1,1
1001235,47766,2,1
385317,7837,7,1
1881116,40421,9,1
753313,31717,23,1
2080329,21560,8,1
884935,27104,1,0
582356,47626,13,0
1876303,19660,2,1
63775,41658,1,1
3347738,15820,7,1
431546,3481,5,0
878932,15399,10,0
401004,8277,7,1
1705686,46402,10,0
945486,18594,5,0
1280582,329,23,0
2338934,27966,6,1
2203707,13176,3,1
538966,22429,8,1
2062467,10673,11,1
2556279,5194,4,1
1289589,34688,1,1
2378082,7503,19,0
2625418,2365,3,1
2117442,23473,10,1
454739,21497,4,1
1470173,32052,6,1
3298856,17008,6,0
2526227,2314,8,1
440225,24852,8,0
285784,8138,3,1
2698468,37646,2,1
1232187,26396,16,1
581072,2344,5,1
462062,45866,9,1
569218,4544,14,0
2559153,48857,15,1
1725890,27761,3,1
2494388,45007,19,1
1002455,18418,4,0
3377736,24852,17,0
2690246,17807,1,1
2566940,23165,2,0
2917539,8571,6,0
468114,26706,19,0
641472,26369,2,1
2353448,26800,4,1
568334,54,2,1
267010,34824,8,0
1910282,47141,10,0
160628,5067,9,0
471839,37646,19,0
3166090,17151,2,0
1142383,43122,1,1
7848,43389,14,1
3321698,19204,14,0
1007895,11365,2,1
2589926,19660,8,1
1943353,11520,2,1
460155,15290,4,1
2997740,17224,17,1
2735771,30382,37,1
1131505,45633,14,0
1421018,16797,4,0
1377844,5785,4,1
1306439,35926,1,0
2582642,43386,33,0
1673870,7559,13,1
2004999,35948,3,0
1047787,14159,12,0
191333,26810,16,1
185866,43867,8,0
2998700,21775,6,0
2164344,13198,8,1
3056783,8638,5,0
875753,12078,13,0
479183,22395,13,0
2866822,30287,12,0
2886604,26536,2,0
1616745,37086,11,0
1219697,36315,24,1
1668517,48205,7,1
868907,39558,22,1
2023014,20995,14,1
503104,2359,5,0
137050,8866,5,1
1373903,24852,2,1
1406525,47873,9,0
2314873,13176,11,1
2225063,32347,6,0
2658590,17993,4,1
457036,40706,12,1
220764,23800,4,1
1494462,21243,16,0
3073057,11712,8,0
3304376,21137,9,1
1251374,45210,3,0
1411624,34479,22,0
1248299,12714,5,1
585021,24184,1,0
461023,9421,10,1
2109935,24852,10,0
752362,28842,7,0
3137390,30406,2,0
1745323,16953,5,0
2078033,19022,8,1
966522,31759,3,1
1262624,47873,1,0
3241602,31717,5,1
3130638,38293,22,0
1387505,39812,5,0
2546422,1582,4,1
1379911,44201,18,0
157558,5438,10,0
2957096,11910,13,0
1514379,2716,5,0
302829,11233,4,1
3095732,20691,3,1
2715629,34289,6,0
2194460,39681,5,0
858706,20842,2,1
221623,28985,10,1
2835263,13709,1,0
890133,5985,8,1
1124125,4799,4,1
2597235,29447,1,0
2722749,210,7,1
583449,9894,20,0
2935375,10749,3,1
1025930,890,15,1
228403,38444,5,1
2165691,39275,2,1
1730203,7054,12,1
3007993,10132,12,1
593320,24852,2,1
3022825,2305,10,1
241624,4605,11,1
654118,10385,3,0
1483185,20842,3,0
649201,2452,12,1
2048411,28993,2,0
2010627,20549,17,1
1309825,28594,12,1
566003,19389,5,0
2077431,11869,9,1
3203816,16291,10,1
28364,39224,15,0
2048299,5194,14,0
621023,18699,10,1
544296,41351,1,1
2583612,49683,4,1
2968546,20607,7,0
966149,9098,17,0
2261583,24852,3,1
2811070,27156,17,0
2093681,8671,14,0
660027,21137,5,1
2039071,18465,6,1
305453,18761,15,0
1735978,10248,9,1
402848,13780,7,0
1740450,45448,20,1
2636452,33249,9,0
380937,36469,5,1
2632198,31683,3,0
1826529,1208,7,0
517847,18027,9,1
2704004,14578,9,1
144260,11984,25,0
2615706,22281,8,1
1605969,21616,3,1
3157959,8277,1,1
1631255,12817,1,0
2824628,18479,19,0
3373941,21137,1,1
1276437,13984,8,1
2435886,47766,12,0
3415890,8518,11,1
2269475,21903,5,1
893709,9932,9,1
640450,31563,4,1
565716,1313,21,1
3178758,14553,19,0
709175,31506,1,1
707613,11824,2,1
1152957,42265,5,0
577575,43338,15,0
1787388,30391,3,0
1270547,14645,1,1
1757762,43182,9,1
2900250,6292,5,0
3280433,33055,5,0
3232894,39527,22,1
3107568,14233,1,1
40468,2120,6,0
897262,40199,20,1
1480819,14992,14,1
3261443,26940,3,1
676671,14084,13,1
1883465,7628,3,0
1382630,4595,1,0
3374163,10246,14,1
3098293,25286,2,0
400,13176,10,1
954712,48775,5,0
3305201,10912,20,0
1991102,25931,2,1
1821179,4472,5,1
865656,44479,13,1
3370061,32463,4,0
153460,47044,1,0
2401540,6046,10,1
1633387,15532,3,1
2460796,28237,2,0
581245,31953,3,1
2973322,43484,19,1
2925885,25340,20,1
1963180,27323,8,0
93808,30450,19,0
3257367,34126,3,0
1287101,5115,14,1
1555690,40376,11,0
931050,13984,4,1
2877222,15572,11,0
2813418,22825,2,1
345061,19436,19,0
2381407,43086,10,1
3276619,7485,10,0
3154939,5886,11,1
2476680,39408,4,0
2638754,5472,4,1
1082981,10305,17,0
3380881,45066,1,1
507876,5876,2,1
1379798,5101,19,0
112642,15872,2,0
1956290,27966,5,1
2394946,24024,7,1
2994641,16830,5,1
471844,25146,2,1
2358658,46088,7,1
2569512,29326,3,1
352468,9839,13,1
2864185,33109,11,1
2592788,48679,30,0
2021385,27845,6,1
2522849,18288,23,1
1324618,37067,1,1
1373875,37646,4,1
2948296,14467,12,1
1781465,24236,10,0
2250586,31181,5,0
1073144,24830,5,0
615663,24024,7,0
2686299,32052,5,0
1268925,48364,7,1
1860630,13176,2,1
1386705,26209,1,1
264550,44661,6,0
740498,37266,5,1
1384866,22935,5,1
2797679,44359,9,1
990358,26940,15,1
3308378,9515,1,1
11166,16826,2,1
1047496,16137,7,0
772499,26209,12,1
2496292,43775,32,0
1526071,27801,3,0
1824681,23081,16,0
115920,2314,11,1
2286217,47209,4,0
1873106,17949,2,1
1217940,8056,7,1
2285981,5586,1,0
2792520,47441,3,0
3130017,28199,4,1
1090700,40706,10,0
3010230,46194,16,0
2168970,13113,7,1
3111704,27796,12,0
1650267,28597,2,1
1444390,20082,1,1
2527372,18095,15,1
2792194,4168,10,0
1784628,44397,29,0
873635,5120,4,0
1601634,432,2,1
619334,18471,5,0
1913114,43961,2,0
2308909,13076,6,0
3412536,1729,1,0
117993,47124,2,1
2045377,27352,10,0
1635276,7948,24,1
2912356,48171,19,1
355272,11352,20,0
1165176,33731,18,1
1941198,42356,4,1
2884654,116,1,0
613086,44204,13,0
865793,15551,8,1
2864910,37919,1,1
2307296,1525,28,0
880797,29650,3,1
2752928,44786,18,1
1245621,35199,14,1
1520820,49520,10,1
1464459,47626,6,1
871455,19019,6,1
3403968,49222,18,1
1551285,17341,6,1
1864975,7644,28,0
68473,26800,6,1
1953477,26604,3,1
661445,9932,7,1
3303952,17915,25,1
2055238,13280,2,0
333420,18792,2,0
2855709,23236,3,0
1018527,42557,1,1
2605617,49300,21,0
3187876,28156,2,1
1582847,768,3,0
2447624,27845,2,1
2975889,6541,28,1
3259222,11759,1,1
3180840,37646,6,1
989805,30066,8,1
164500,23734,12,1
3225000,30720,3,0
1447463,12621,3,0
2131599,12686,18,0
2233133,24390,35,1
2300451,16349,15,0
2637310,20114,14,1
169438,29487,36,1
1928300,40279,10,0
966497,39877,18,0
2591993,7369,10,1
1833359,39877,17,1
798016,47144,2,1
233980,27104,7,1
2766566,38383,5,1
543753,43005,6,1
1610964,49235,8,1
1464385,47357,2,1
935576,13176,2,0
1999837,31683,5,1
1793551,19478,7,0
2617853,46785,7,0
2875865,30391,7,1
3320682,36552,12,0
1210306,47766,4,1
1376013,12033,3,1
3327730,40361,4,1
2133804,45167,11,0
704807,12427,6,1
1815576,11885,16,0
2409076,49683,5,1
805578,23241,1,1
2585538,15348,8,0
1491502,31678,13,1
2778235,45007,6,1
2542349,14147,12,0
1374593,47167,9,0
305250,15576,7,1
2734678,34050,4,1
2683005,46676,2,0
1574593,48600,8,0
2432685,39475,9,1
3204870,10749,17,1
1324659,21938,18,0
1523233,17794,9,0
1915860,21137,1,1
1070702,39984,1,0
642686,47209,4,1
1005831,35898,10,0
2540372,43122,2,1
964938,33043,8,0
1606854,19513,9,0
1458521,26384,2,1
3278897,12888,4,1
1047210,7628,4,0
2388366,1323,2,1
32441,35958,1,0
1792118,47049,9,1
615242,47766,1,1
164844,43772,13,0
2103008,35079,14,0
3239350,13914,3,0
2255172,21066,17,1
3141136,21903,39,1
1987512,9881,3,1
837232,34270,2,1
904868,38374,10,1
2230332,38563,7,1
2819877,32624,3,1
2508775,4210,18,0
1355860,36070,44,0
1792563,7051,4,0
2706622,39275,1,1
3335404,31175,2,0
205939,5077,17,1
1728734,12427,2,1
1247570,7131,3,1
1036916,13575,3,1
1613356,47209,2,1
81107,30661,5,0
2023530,21024,5,1
3024663,30639,1,1
1709444,42719,29,1
3131205,44533,4,1
2026897,1831,9,0
290920,48679,26,0
2862322,4656,26,0
1131132,42701,2,1
86570,3298,2,1
2794184,14966,3,1
575205,4920,9,1
1742284,28258,7,0
2618358,22035,4,1
1327160,42613,13,1
1433706,39216,7,1
155667,12341,2,1
1225303,44142,3,1
570168,30450,13,0
2952681,48039,13,1
1418757,4960,16,1
12372,27323,3,0
1026032,31553,11,1
1050540,45007,5,1
2098210,31720,13,0
253101,8309,7,1
1550714,9076,10,1
2622099,25304,7,1
495971,30233,7,1
293376,13984,8,0
1179780,47965,3,0
3117464,40706,12,1
2247004,24852,12,0
1509506,5566,33,1
1791003,1529,3,1
3080043,28373,10,0
805523,19057,6,1
1329071,21709,3,0
1638137,26571,4,1
1197777,7676,2,1
1727876,10151,1,1
887253,8744,8,0
1359042,34483,3,1
1417630,10761,11,0
2951998,19906,5,1
2548465,43165,1,0
2369303,28842,3,1
1281680,12456,4,1
1941133,1463,3,1
285355,36724,17,0
1595604,19660,2,0
384866,18599,3,1
2948490,24489,9,1
2944783,7412,8,1
3156685,15902,8,0
55189,24852,1,1
409023,1940,4,0
649720,25340,3,1
2875003,30450,3,0
2130352,13323,7,0
1982771,9076,1,1
2446473,11484,12,1
2753062,17898,7,0
2686007,45007,4,1
936399,6135,5,0
3277395,17915,1,1
2459480,36724,3,1
2288920,18159,21,0
1314066,17794,16,1
3312528,5918,5,0
1946066,27903,13,1
2794825,6218,3,1
3189913,30949,6,0
2094971,3020,4,0
2463872,39619,10,1
1560810,11440,4,1
2170574,3957,4,1
2141990,14094,6,0
2410340,20580,9,0
73994,11182,11,0
3259552,20380,3,1
2863339,30169,7,1
596211,47403,5,0
3103392,43662,18,0
3227480,27156,16,1
1327702,10070,16,1
1712780,30489,7,0
1332957,23001,1,1
3233778,25530,19,1
2740162,41883,9,0
2792166,1158,9,1
2515919,43814,3,1
2045377,17008,19,0
2517772,7156,11,0
22393,5652,15,0
89341,37687,1,1
2086640,47042,35,0
2120802,27521,11,1
1109184,26739,10,0
2733491,39928,17,1
80677,25010,11,0
1587868,37754,3,0
1252803,37022,9,1
2657115,46654,8,0
3387407,1202,7,1
1298823,47209,5,1
2389646,31717,2,1
2619615,260,21,0
263491,21479,6,0
2761066,21903,3,0
2384488,32864,19,1
1519273,47672,1,1
3260076,24830,5,1
2491506,46175,6,0
2264895,43465,17,0
60911,27104,41,1
2124127,21513,11,0
1426006,28204,5,1
2885342,2966,6,0
910741,47370,12,0
2046175,18881,3,1
2254055,49519,5,1
1549477,16462,5,0
814071,1940,2,1
3298238,34969,5,1
2655396,17044,14,1
2521039,45007,20,1
401467,5646,10,1
3400253,21351,3,1
180463,11543,7,1
1294835,39993,5,1
2277670,36070,13,0
190423,10749,8,0
106067,25686,6,0
1026338,4297,8,1
851461,8572,1,1
1043835,21376,8,0
2391758,24307,7,0
2275986,20114,26,0
1201365,10673,13,1
863936,26497,14,0
1461419,47042,2,1
154975,40310,5,1
2353458,30305,25,0
1536372,27388,12,0
3165206,39275,3,1
1915755,40516,15,0
552099,28204,11,0
591443,39408,6,1
2471922,6948,21,1
138892,13176,13,1
2688223,21903,2,1
1975872,248,4,1
140272,30795,13,1
488368,21616,9,1
3063996,26604,1,1
1541650,10025,17,0
685566,23903,14,1
2900966,42265,4,1
2832109,10132,7,1
3300345,40522,7,0
1065976,19613,14,0
79091,17679,1,1
669135,19488,10,0
2917976,24852,1,1
1396302,15130,6,0
1980453,11182,7,1
2778080,4920,13,0
1349674,48679,7,0
2657862,26307,1,0
1330977,22933,2,1
612518,31564,22,0
2403108,41596,14,1
2061482,33731,15,1
20106,4210,2,1
2497501,49683,16,1
1580084,22151,5,0
2441424,10195,7,1
1680188,13740,6,1
2194922,41259,8,0
1428014,23029,9,0
2276534,48110,7,1
1040429,37147,19,1
2682198,37966,12,1
3218442,21938,6,0
2604749,30489,2,1
2537667,8952,13,1
2917529,43788,9,0
2702059,9387,5,0
393644,21560,10,0
2792228,24852,2,1
992916,38689,4,1
3301600,26940,8,1
2417258,49683,7,0
1968594,4605,14,0
87159,6748,16,0
1779692,33754,6,0
2978224,47977,4,1
3141272,27845,2,1
109972,31683,3,0
1375310,13241,10,0
1693955,36116,3,0
1837731,890,4,1
3220498,47766,3,1
2303865,13176,10,1
1246387,33195,10,1
137775,31022,3,1
1111325,35951,5,1
1160886,39475,11,0
2883068,46324,11,1
2774024,44987,21,0
2890616,46667,9,0
701385,6532,8,1
1921592,21137,12,1
30364,16965,1,0
306462,11408,9,0
1055715,23457,1,1
554874,26974,30,1
1008375,21385,6,0
218718,37718,2,1
269253,47156,8,0
1800624,46990,1,1
271193,10814,3,1
3040751,48679,1,0
986719,38777,3,1
303942,31915,15,0
2460961,16091,14,0
184337,44632,3,0
91090,17750,12,0
542483,22935,17,0
1298880,2611,7,0
1384986,32177,1,1
3158486,47788,6,1
991874,21543,7,0
3035705,23094,5,1
267144,4565,7,0
1643611,37836,15,0
3348928,24123,12,0
807821,9175,1,1
3172273,6593,7,1
807667,24799,9,0
1765254,5818,14,1
1132885,12606,3,0
114988,48205,17,1
2141227,14182,1,0
2629,40310,13,0
2900224,9739,48,1
1632847,23909,3,1
1209089,2081,23,0
746519,14651,2,1
368226,34358,20,0
3180944,25878,4,1
986263,44683,5,1
1722441,37067,5,0
2943537,33731,28,1
1736122,21903,8,1
344234,43352,2,1
1233473,10490,16,0
1337806,22007,4,0
2295013,4562,16,0
448473,12916,10,0
3136400,2974,22,1
2983292,15424,6,1
2828346,26209,3,1
789858,47209,1,1
3244013,33303,15,0
2436117,27796,4,1
1269523,32338,2,0
1588821,24427,1,0
3168680,36085,8,0
509099,42500,9,1
2544052,20995,7,1
3082011,43742,11,0
2507505,44359,4,0
353456,45535,9,1
2184886,18594,10,1
337588,22695,15,1
560290,19678,7,0
2097934,49236,6,1
184026,6292,6,0
2612241,19051,1,1
972580,13431,16,0
2255576,28906,18,0
447010,33929,37,0
497647,42110,5,0
2773799,2678,1,1
2753590,48015,2,1
2848031,19057,13,1
2312608,1110,4,1
2267036,17794,4,1
3119979,46786,10,0
2338430,40397,8,1
74492,16953,2,1
1531988,25146,19,1
644265,13176,13,1
1273278,10369,21,0
1535032,29675,11,0
2820020,47766,17,1
3265648,45066,7,0
521393,36183,1,0
446089,24838,5,1
2833809,2452,18,0
2781396,20378,9,0
1944323,24097,1,1
2987267,46616,1,1
2804712,8174,3,1
593171,13083,15,0
2534505,8048,2,0
1323095,21137,7,1
1937559,46026,1,1
2054869,22559,19,1
1280702,17898,19,0
795794,19884,1,0
2281600,18362,5,1
2400882,25197,13,1
542848,34358,22,0
3007294,25946,2,1
2162315,43961,3,1
814399,43183,2,1
1646495,29127,6,0
3082063,40386,21,0
2460171,31506,25,0
101593,21249,32,0
533455,34203,2,1
2682564,30326,14,1
2249793,28993,14,0
2547290,11123,5,1
1859075,23821,7,1
1402005,1025,11,1
9898,17224,7,1
1314645,29487,10,1
3060164,32952,5,1
1908162,9092,7,1
3395379,17747,9,0
3390185,12315,2,1
2759401,37687,1,1
1026463,46667,8,1
2903515,21410,5,0
1185924,24838,2,0
2989771,7908,7,0
56300,14439,22,0
1218278,38774,1,0
2035140,14788,3,1
2941463,13535,14,0
1885223,47766,3,1
2014802,21288,13,1
1726848,8518,5,1
3176052,7625,10,0
3164588,21019,3,1
960303,23047,2,1
2562837,24231,8,0
1844474,28842,1,0
420089,35951,1,1
102701,20119,17,1
2464371,15592,3,0
3303352,22512,6,0
1517968,21019,5,1
800903,29388,4,0
1613265,18095,5,0
2233085,432,23,0
217628,33731,6,0
1822036,27104,3,1
1108376,5131,9,1
2407170,20161,8,1
1069943,1035,24,0
2668068,3265,1,0
1348680,30290,2,1
166223,28993,2,1
2193015,31573,6,1
2079364,24024,6,1
3178062,3376,7,1
925693,5785,11,0
2383546,27966,12,0
3126967,40709,7,0
1109822,39190,5,0
2117454,35682,2,1
2217546,18994,12,0
1971284,35951,5,0
1387380,49363,12,0
2436221,49131,3,1
2563002,29270,23,0
1047747,46516,2,1
2730238,21614,15,0
1247626,2846,5,1
147940,33559,5,0
349191,34551,13,0
1752673,24964,3,1
3003119,27104,5,1
1202902,31717,5,1
2517317,45535,11,0
1419093,13176,13,1
1825169,7628,20,1
82839,47042,4,1
2108802,38504,4,1
3061501,21903,1,0
396956,46064,5,1
849001,38563,15,0
2609894,23898,19,0
622040,36695,7,1
2230749,34684,2,0
1042032,46598,6,0
1375281,3094,21,0
61536,38164,2,1
304273,6750,6,1
870354,31717,6,1
2355872,23621,3,0
3339143,8571,1,0
3087944,47042,4,1
2211584,38928,1,1
1287080,21724,30,1
2415334,24964,5,1
324730,26283,4,1
2980864,40604,4,1
1660379,21910,1,1
3276910,34249,9,0
791927,48532,6,1
251512,43352,50,1
546328,432,6,1
2582527,12481,4,0
900824,28842,2,1
925088,26209,10,1
320167,436,8,0
859499,40377,6,0
2600368,39121,11,1
3199685,47209,1,0
67590,47209,3,0
1444970,13629,2,1
441943,9020,5,0
3211771,36170,3,0
1732755,40326,12,0
2174169,10193,12,0
1881586,28985,4,0
3223091,22620,16,0
840422,24649,5,0
698041,31016,5,0
826491,38051,1,1
3234767,31720,2,1
2285419,32927,3,0
400798,28441,18,0
1817118,19003,7,0
381400,12693,8,1
747670,21903,13,1
197486,25537,1,1
2467942,42579,3,0
2516845,6104,4,1
2332390,24281,1,0
1776732,23385,12,0
1487918,33731,14,0
2575951,1463,3,1
2547676,23430,20,1
1854920,29487,2,0
2482681,27966,4,1
2131608,13176,9,1
1669016,11945,14,1
3036890,8277,14,1
2542369,41553,15,1
3134274,5785,10,1
1427001,38622,6,1
1484376,36310,4,1
1016786,25581,14,1
169071,1939,10,1
1756725,3854,20,0
3009343,6891,7,0
3370745,36485,13,1
308792,38772,12,1
2013914,44987,17,0
1611242,38674,28,0
2302490,35898,1,0
1191924,31961,3,0
1925401,5612,3,0
1824169,6344,10,1
2668586,28571,32,1
492793,45064,11,1
928252,6804,5,0
112931,39964,17,0
2810724,19154,5,0
160136,19565,2,1
486185,2425,6,0
2176873,25332,5,0
1408182,12385,45,0
369888,7736,6,1
1405142,11165,2,0
885782,15290,1,1
3363598,27086,4,1
982154,222,9,0
2391171,24834,1,1
2186448,12845,11,0
2857659,40706,3,0
2481015,18465,10,1
3265041,20063,27,0
764545,33080,19,0
1224698,1940,1,1
2123917,21174,23,1
1972189,34658,3,1
2829476,31610,13,0
3084611,21903,9,1
273113,31883,1,1
2309721,40199,3,1
1572652,18370,15,0
1912884,26201,5,1
209220,5716,31,0
2587902,46049,5,0
2545754,39877,12,1
2101183,2846,3,1
706464,41010,16,0
2577818,21549,10,1
2442814,4210,1,1
2408289,12916,5,1
2860855,47873,7,1
380167,5746,8,1
481754,42342,20,0
1609012,26209,5,1
2453736,11352,1,0
691457,37766,12,0
1178477,40055,2,0
1336425,21938,9,0
2438248,48679,2,0
2060170,24852,2,1
1472902,30855,1,1
3183169,27845,2,1
1532780,4853,4,0
1162595,5450,14,1
2802041,26209,5,1
3262571,11404,26,0
2329618,44116,6,1
41404,34124,4,0
2987866,42265,9,1
2428619,47626,7,1
1001208,35750,3,1
2333686,25659,5,1
330227,24852,3,1
3148702,42265,5,1
